"Lammers 1 New MK ",10.100.143.129,0,100
"Block 1 Casa Salice",10.100.134.129,0,100
"Stanley Park Block 25",10.100.133.129,0,100
"La Camarque Estate MK - CCR",10.100.130.1,0,100
"Grove Lane Block 10",10.100.127.129,0,100
"The Grove Lane Main Uplink",10.100.126.129,0,100
"Grootfontein Bronbergwisp Concentrator",10.100.123.129,0,100
"Plotnet 33 Bronbergwisp Concentrator",10.100.122.129,0,100
"Mhoog Bronbergwisp Concentrator",10.105.20.129,0,100
"Stanley Park Block 9",10.100.119.129,0,100
"Rooihuiskraal Estate Block 5",10.100.117.129,0,100
"Farminn East NEW ",10.100.104.129,0,100
"Luberon MikroTik",10.100.102.129,0,100
"Casa_Salice MK",10.100.99.129,0,100
BW-Cullinan-MK,10.100.98.129,0,100
"BW-Faerie Glen 5",10.100.97.129,0,100
WaterlakeFarm,10.100.96.129,0,100
BW-Strubenkop-HS,10.100.95.129,0,100
"BW-Monument Park HS",10.100.94.129,0,100
"Laudium BW",10.100.93.129,0,100
BW_Rooihuiskraal,10.100.90.129,0,100
Bronkhorstbaai,10.100.89.129,0,100
"BW-FGL1- 10GB",10.100.88.129,0,100
"Baviaans Poort",10.100.85.129,0,100
"BW Brakfontein HS",10.100.83.129,0,100
BW-Murrayfield,10.100.81.129,0,100
"Vibro Roslyn HS",10.100.80.129,0,100
"BW-Rayton HS",10.100.79.129,0,100
BW-Pretoria-East,10.100.78.129,0,100
"Wilgers 3 Wispsa",10.100.77.129,0,100
BW-Lotus,10.100.76.129,0,100
Bronkhorstpruit,10.100.75.129,0,100
BW-HartiesOrCableView,10.100.74.129,0,100
"Farm Inn West",10.100.72.129,0,100
"Twin City",10.100.70.129,0,100
Ekandastria,10.100.69.129,0,100
"BW-Intundla HS",10.100.67.129,0,100
BW-Rifilwe,10.100.66.129,0,100
Sandvlakte-Mikrotik,10.100.65.129,0,100
"BW Faerie Glen 3",10.100.64.129,0,100
BW-Hercules_East,10.100.62.129,0,100
Faerieglen4New,10.100.61.129,0,100
BW_Montana,10.100.59.129,0,100
BW_Amberfield,10.100.57.129,0,100
Kusile1_NEW_HighsiteMTik,10.100.56.129,0,100
"Gomes HS Mikrotik",10.100.55.129,0,100
Mnandi,10.100.54.129,0,100
SwavelPoort,10.100.53.129,0,100
Wapadrand,10.100.52.129,0,100
BW_ElardusPark,10.100.51.129,0,100
"Vodacom - Techinc",10.100.50.129,0,100
BW-ConstantiaPark-MikroTik,10.100.49.129,0,100
BW-Erasmusrand-Mikrotik,10.100.48.129,0,100
BW-Temba,10.100.47.129,0,100
BW-WB-Nek,10.100.46.129,0,100
BW-Moreleta-HS,10.100.44.129,0,100
Derdepoort,10.100.43.129,0,100
Menlopark,10.100.42.129,0,100
BW_Carina,10.100.40.129,0,100
BW-Heights,10.100.37.129,0,100
"BW-Urologies HS",10.100.36.129,0,100
Frhensch-MTik,10.100.35.129,0,100
"BW Wilgers 2",10.100.33.129,0,100
BW-Wilgers-1,10.100.31.129,0,100
"Moloto HS",10.100.29.129,0,100
"WRAPSA HS",10.100.28.129,0,100
"MikroTik St. Gorges",10.100.27.129,0,100
"Mooikloof 2 HS",10.100.26.129,0,100
"Mooikloof 1",10.100.25.129,0,100
"MikroTik Olympus Ext.",10.100.24.129,0,100
"Olympus Main",10.100.23.129,0,100
"Amandasig PPPOE",10.100.22.129,0,100
"Wonderboom HS",10.100.21.129,0,100
"Vibro Laudium HS",10.100.20.129,0,100
BW-Loft-HS,10.100.19.129,0,100
"CBD Mikrotik",10.100.18.129,0,100
Chamboard,10.100.17.129,0,100
